200 32344
186 76 2
12 49 2
87 124 3
177 54 3
28 171 2
6 147 3
2 76 1
154 28 2
36 68 3
106 52 2
174 168 2
121 185 3
7 52 1
119 184 2
58 118 3
6 187 3
55 114 2
23 22 3
178 71 2
41 15 2
177 126 3
53 151 2
59 95 2
113 21 3
78 107 1
159 61 2
193 72 3
82 131 2
81 59 3
106 82 3
43 46 2
6 75 2
127 141 3
145 19 1
151 189 2
161 26 3
66 134 1
120 44 2
5 15 3
78 50 1
39 54 3
9 22 3
112 121 1
142 64 2
182 181 3
100 136 1
96 177 2
170 20 3
138 44 3
66 192 2
146 195 3
20 83 2
192 118 2
150 84 3
108 160 2
177 11 2
91 99 3
104 69 1
199 99 2
109 63 3
65 33 3
84 36 2
164 96 3
88 170 2
112 88 2
94 137 3
143 183 2
85 143 3
147 179 3
162 29 3
98 184 2
175 189 3
84 100 2
132 187 2
123 170 3
34 30 1
171 117 3
133 177 3
159 75 2
50 116 3
77 171 3
164 160 1
147 48 3
86 199 3
184 93 1
11 65 3
171 39 3
179 180 1
165 26 2
17 13 3
8 88 3
94 24 3
83 2 3
66 62 1
43 9 3
195 60 3
180 122 1
109 7 3
156 143 3
127 55 1
162 30 3
181 109 3
93 172 1
105 40 2
73 79 3
68 118 1
193 52 2
35 46 3
119 23 1
82 96 2
1 180 3
63 101 3
89 68 2
106 131 3
89 141 1
110 157 2
111 114 3
52 181 2
20 58 2
50 6 3
176 37 3
19 72 2
73 157 3
98 29 1
163 158 2
3 142 3
179 106 2
180 146 2
41 142 3
43 137 2
95 108 2
69 157 3
16 79 1
155 63 2
85 60 3
188 197 3
50 23 2
83 122 3
121 200 1
197 47 2
175 174 3
8 96 2
23 12 3
31 65 3
19 3 1
98 72 2
162 158 3
87 103 1
120 166 2
177 108 3
53 17 1
10 197 2
196 129 3
183 4 1
18 16 2
10 163 3
157 134 1
189 137 3
129 167 3
4 134 3
140 132 2
65 22 3
108 29 3
135 71 2
174 9 3
41 149 1
174 42 2
94 93 3
73 160 3
86 105 3
193 18 3
135 88 3
130 179 2
73 199 3
165 174 3
162 140 2
101 113 3
9 58 1
129 66 2
133 58 3
164 68 1
164 183 2
194 175 3
147 29 3
130 197 2
107 170 3
76 11 1
111 110 2
26 50 3
154 137 1
65 140 2
118 86 3
65 110 2
147 94 2
140 191 3
55 80 1
42 11 3
162 118 3
180 172 3
3 26 2
100 40 3
189 164 3
23 120 3
31 41 3
97 95 1
136 79 2
3 22 3
143 147 1
159 114 3
68 104 3
83 130 1
62 76 2
40 24 3
35 199 3
16 64 2
37 185 3
152 172 2
8 28 2
155 127 3
192 134 2
175 191 2
176 122 3
21 34 1
70 6 2
46 12 3
185 178 1
14 158 2
38 110 3
186 84 3
25 21 2
78 91 3
114 190 1
113 67 3
152 113 3
194 136 1
55 91 3
142 51 3
190 53 3
189 136 2
97 3 3
49 181 3
80 121 2
146 17 3
53 187 3
150 188 3
69 113 3
25 133 3
148 135 2
155 104 3
85 166 2
182 198 2
25 110 3
39 103 1
197 7 2
77 128 3
162 147 1
129 81 2
190 106 3
113 58 1
61 77 2
23 33 3
95 20 1
41 43 2
32 151 3
72 164 2
113 92 2
196 197 3
161 58 2
7 116 3
14 58 3
172 128 1
185 183 2
19 24 3
63 138 1
57 90 3
59 113 3
141 126 1
115 199 3
127 49 3
75 74 3
188 120 2
166 2 3
166 71 1
146 95 2
95 116 3
52 51 1
9 124 3
49 17 3
67 76 1
76 83 2
58 144 3
154 30 1
131 118 2
39 196 3
55 185 1
14 101 3
62 84 3
171 167 3
188 57 3
57 147 3
182 120 3
94 182 2
157 93 3
72 181 2
54 194 2
118 40 3
158 52 2
177 195 2
170 10 3
95 26 1
37 143 3
103 17 3
126 24 3
6 85 3
73 78 3
171 72 1
162 153 2
105 188 3
62 35 1
129 193 2
146 107 3
17 6 3
12 188 2
138 69 3
189 63 1
136 91 2
55 176 3
188 80 3
126 27 3
111 143 3
50 38 1
189 170 2
182 23 3
112 47 2
90 108 2
80 168 3
71 69 1
74 137 3
53 82 3
94 4 3
117 34 2
9 30 3
11 72 1
156 187 2
47 108 3
71 72 1
199 83 3
189 92 3
167 31 2
85 118 3
30 149 3
21 186 2
47 54 2
108 96 3
35 98 3
119 188 3
184 8 3
172 169 3
100 71 2
129 23 3
173 96 3
136 179 2
61 116 3
94 37 3
187 184 2
145 60 3
31 38 2
162 163 3
73 151 3
190 138 1
17 123 3
194 125 3
10 7 1
43 128 3
95 185 3
152 105 1
90 60 2
122 195 3
153 48 2
142 130 3
141 66 3
111 106 1
17 72 2
68 171 3
117 160 2
85 29 3
105 3 3
27 58 2
15 82 3
140 124 3
22 137 3
49 188 2
133 65 3
76 195 1
141 45 2
184 174 3
187 146 1
89 119 2
15 81 3
126 92 3
135 25 2
21 6 3
143 51 2
122 8 2
17 87 3
47 109 1
151 117 2
61 19 3
170 27 2
49 46 2
1 157 3
157 174 1
43 186 3
87 52 3
100 153 2
116 37 2
145 65 3
116 165 1
16 149 2
161 81 3
145 75 1
9 163 3
71 45 3
58 90 1
164 130 2
84 121 3
115 69 2
113 83 2
14 123 3
7 99 1
158 30 2
68 66 3
68 195 3
178 32 3
23 137 3
71 64 1
39 173 3
50 200 3
49 149 3
10 102 3
30 3 3
37 21 3
183 62 3
24 15 3
92 125 1
159 81 2
95 148 3
39 109 3
173 143 2
35 77 3
130 181 1
31 78 3
68 174 3
155 163 1
74 103 3
41 58 3
17 188 1
76 134 2
158 58 3
88 74 2
35 112 2
101 170 3
4 127 3
172 186 2
51 93 3
11 44 3
193 186 2
143 106 3
114 121 3
85 37 2
92 94 3
149 42 1
188 187 2
31 79 3
85 95 3
113 194 2
198 53 3
137 4 1
190 199 2
150 134 3
152 135 3
172 198 2
34 198 3
50 63 1
35 43 3
134 196 3
3 90 1
76 15 2
11 156 3
154 26 1
83 176 2
182 46 3
7 10 1
103 67 3
30 23 3
104 151 3
117 131 2
155 196 3
118 155 2
33 151 2
16 113 3
149 117 2
184 49 3
136 6 3
74 127 3
147 103 2
43 135 3
130 109 1
122 7 3
85 28 3
173 53 3
35 186 3
176 161 3
100 45 3
146 11 2
91 188 3
194 80 1
57 190 2
176 174 3
96 119 1
47 25 2
198 64 3
45 78 3
51 20 2
184 66 3
174 120 1
126 86 2
13 168 3
179 150 2
77 22 3
143 31 3
197 52 1
66 92 2
89 103 3
145 172 1
124 79 3
127 146 3
63 144 3
199 26 2
164 190 3
128 36 1
180 109 2
51 149 3
175 165 2
37 80 2
141 116 3
171 48 3
11 133 2
192 163 3
84 128 1
90 94 3
142 158 3
161 196 2
95 195 2
102 172 3
117 53 1
101 91 3
92 181 3
197 66 2
83 20 2
151 178 3
54 35 2
191 93 2
198 114 3
162 23 3
1 44 2
80 170 3
19 122 2
138 105 2
148 103 3
158 8 3
91 196 2
189 23 3
97 112 3
188 112 2
128 33 3
8 45 1
17 33 2
168 72 3
44 53 1
106 55 3
188 71 3
158 63 2
86 95 2
79 179 3
174 145 2
74 139 3
24 197 3
163 4 1
74 86 2
58 63 3
102 47 2
123 124 2
125 102 3
45 88 2
165 4 2
100 38 3
34 92 1
132 49 2
139 93 3
8 185 1
20 4 2
199 115 3
104 16 2
56 3 2
157 188 3
72 6 1
169 117 2
153 109 3
136 135 1
135 187 2
37 40 3
116 79 1
174 37 2
42 20 3
50 197 2
120 107 2
40 188 3
110 158 1
1 85 2
45 56 3
82 64 3
120 96 3
76 148 3
82 26 3
77 47 3
75 70 3
79 44 1
170 125 2
99 145 3
79 23 1
192 97 2
50 19 3
191 74 1
44 19 2
180 175 3
158 31 3
174 181 3
62 72 3
48 66 1
168 51 2
199 5 3
194 153 1
163 107 2
146 71 3
112 100 3
126 59 2
40 161 3
57 91 1
182 138 3
144 16 3
107 153 3
178 161 2
130 142 3
33 50 1
155 60 2
116 35 3
104 125 1
38 12 3
107 70 3
64 10 1
10 134 2
191 22 3
147 31 3
98 161 2
54 13 3
144 86 1
91 78 3
68 65 3
148 68 3
22 89 2
178 111 3
118 132 2
50 112 3
55 187 3
26 27 2
100 17 3
104 148 3
166 129 1
72 175 3
93 112 3
195 71 1
172 107 3
122 134 3
25 30 1
7 49 2
164 97 3
1 184 1
113 95 2
181 25 3
3 109 3
199 144 2
164 76 3
128 35 2
65 124 2
161 29 3
22 117 3
4 90 3
145 26 3
25 148 1
90 12 2
29 149 3
68 108 2
79 180 3
194 112 3
130 67 1
41 114 3
171 97 3
99 49 3
16 72 3
141 5 3
114 130 3
140 177 2
83 156 3
70 135 3
173 198 2
22 77 3
192 72 2
53 68 2
21 4 3
76 33 2
157 56 2
41 97 3
150 112 3
88 159 3
186 78 3
50 138 2
35 17 3
155 131 3
158 27 1
181 31 3
197 13 3
164 62 1
158 74 2
6 143 3
122 101 1
98 186 2
156 114 3
150 55 3
63 58 3
198 157 3
94 101 1
136 85 2
130 39 3
45 196 1
46 100 2
169 44 3
70 27 1
183 116 2
28 145 3
143 197 1
107 48 2
99 106 3
109 112 3
64 81 2
77 143 3
32 124 1
46 24 2
2 79 3
84 131 2
54 171 2
147 144 3
177 176 1
190 42 2
150 141 3
25 44 3
51 76 2
49 71 3
57 150 1
149 33 2
178 59 3
155 162 1
192 157 2
24 47 3
85 183 3
134 132 2
180 198 3
19 120 1
101 109 2
192 138 3
89 57 1
141 120 2
101 65 3
185 47 3
167 163 3
178 174 3
45 129 3
152 87 3
106 42 3
1 10 1
103 101 3
97 35 3
69 90 2
142 71 2
159 37 3
131 193 1
17 39 3
193 70 3
139 28 2
21 191 2
62 46 3
96 72 1
129 32 2
103 38 3
34 109 1
62 117 2
14 104 3
58 181 1
198 74 3
195 142 3
83 159 1
152 48 2
106 100 3
104 119 1
94 200 2
175 115 3
120 56 1
72 123 3
118 122 3
181 13 1
100 182 2
174 155 3
163 68 3
90 115 2
96 190 3
98 141 3
166 56 2
191 174 3
41 102 3
52 106 2
152 115 3
179 2 1
86 138 2
95 149 3
172 190 1
172 94 2
192 102 3
6 184 1
103 158 2
120 47 3
145 171 2
173 43 2
186 169 3
196 137 2
106 173 3
61 130 3
175 185 2
194 196 3
29 183 3
128 62 1
150 35 2
101 63 3
39 192 1
114 43 2
23 71 3
160 29 1
86 149 2
59 165 3
22 118 1
38 13 2
24 110 3
101 33 3
137 71 2
69 21 3
2 198 1
85 144 2
98 106 3
102 197 1
98 158 2
167 3 3
165 60 3
76 39 3
11 172 3
150 167 1
41 144 3
93 15 3
20 158 3
169 75 2
186 95 3
64 117 3
91 74 3
130 152 3
2 112 3
135 115 2
189 21 3
139 92 3
69 129 2
188 198 3
95 46 3
53 166 2
92 143 3
135 100 3
128 119 2
2 109 3
107 180 3
125 191 2
187 85 3
115 120 1
164 67 2
195 47 3
5 162 3
64 3 2
171 153 3
157 87 2
115 165 3
94 191 3
50 166 2
51 153 2
60 5 3
16 111 2
28 81 2
127 140 3
199 75 1
12 79 3
41 160 3
125 176 1
188 140 2
10 17 3
64 69 1
11 51 2
178 65 3
26 80 1
90 98 2
50 53 3
191 121 2
23 136 2
95 134 3
67 130 1
82 92 3
155 178 3
10 69 1
160 103 2
143 36 3
35 83 1
141 97 3
93 35 3
183 114 1
170 15 2
186 47 3
100 174 3
83 45 3
176 169 3
195 78 3
141 193 3
44 194 3
181 133 3
153 152 2
55 106 3
149 59 1
151 68 3
179 107 3
168 111 1
172 27 2
198 110 3
24 46 2
9 26 2
187 95 3
177 24 1
88 136 2
169 85 3
149 185 1
139 194 2
62 28 3
139 133 1
72 152 2
148 17 3
128 40 2
66 74 3
36 200 3
85 44 3
92 146 2
198 197 3
95 67 3
114 102 2
51 172 3
43 121 1
118 101 2
137 149 3
90 120 2
161 27 2
91 181 3
56 77 1
70 107 3
145 47 3
182 18 1
60 189 2
149 187 3
33 81 1
74 111 2
49 165 3
150 70 2
11 27 2
13 104 3
47 72 1
57 195 3
177 50 3
1 162 1
73 58 2
154 61 3
63 110 2
63 179 3
109 51 3
192 71 3
24 107 2
27 156 3
100 173 2
116 183 2
126 161 3
134 100 3
167 186 3
141 32 3
176 167 2
195 73 2
51 135 3
4 137 1
123 189 2
14 126 3
87 64 2
9 179 2
11 103 3
88 63 1
178 192 2
146 81 3
167 110 1
197 169 3
107 71 3
165 116 1
11 64 2
194 171 3
10 104 1
111 64 2
66 76 3
26 134 1
174 179 2
175 103 3
19 89 3
69 146 3
165 198 3
177 15 2
96 106 3
20 101 3
105 42 1
164 35 3
182 157 3
175 89 1
6 146 2
82 107 3
16 81 1
188 68 3
11 164 3
91 166 2
171 71 2
22 154 3
50 84 2
15 49 2
174 188 3
104 165 1
103 106 2
148 134 3
156 20 1
111 161 2
175 113 3
72 46 3
26 37 2
112 50 3
178 6 1
43 31 2
141 57 3
163 82 1
87 126 3
155 26 3
111 180 2
180 197 2
42 61 3
48 144 2
8 56 2
156 178 3
15 83 3
190 30 2
153 92 3
141 156 3
60 81 2
61 74 3
161 34 1
11 120 2
159 106 3
183 92 2
154 120 2
140 64 3
36 141 3
12 98 3
81 49 3
80 178 1
153 126 3
171 111 3
101 37 1
34 70 3
5 196 3
83 120 2
88 162 2
25 146 3
13 136 1
59 6 2
3 88 3
170 161 3
188 148 2
89 5 3
93 175 3
121 4 2
121 118 3
78 48 3
165 32 2
111 158 3
19 10 2
55 132 2
92 38 3
36 175 3
196 130 2
166 38 3
49 100 2
56 40 2
114 96 3
177 103 2
72 69 3
137 20 3
30 105 3
43 33 2
52 121 3
123 54 2
184 116 2
181 4 3
107 173 1
66 78 2
94 36 3
42 9 3
184 77 3
97 32 3
121 74 1
154 132 2
113 13 3
193 130 2
53 157 2
196 146 3
147 122 1
79 160 2
21 117 3
61 102 1
81 47 2
10 3 3
66 148 1
114 152 2
161 110 3
142 30 1
133 97 3
70 93 3
183 128 2
172 83 2
105 101 3
33 92 1
99 83 2
53 47 3
55 102 2
135 4 2
175 93 3
73 38 2
16 165 2
19 131 3
39 34 1
154 186 2
172 165 3
34 49 3
78 21 2
66 189 3
46 151 2
69 174 2
173 140 3
73 98 2
165 162 2
45 178 3
56 142 1
81 7 2
169 144 3
186 7 3
146 45 2
163 189 3
187 46 1
54 48 3
64 61 3
196 8 1
108 176 2
55 48 3
19 87 1
116 166 2
6 81 3
15 19 3
20 13 2
110 194 3
138 171 1
85 27 2
37 48 3
135 73 3
90 188 2
55 35 3
97 21 3
114 196 2
14 80 3
133 20 2
134 88 3
80 169 3
170 63 3
159 138 2
15 10 3
163 172 3
157 48 2
100 135 3
128 174 1
136 48 2
97 13 3
12 107 3
195 169 2
108 11 3
142 193 3
185 2 2
139 128 3
189 160 3
143 116 2
63 80 3
168 160 1
138 65 3
72 194 3
143 84 1
37 123 2
133 108 3
181 64 1
126 77 3
149 155 3
106 58 2
12 66 3
5 139 3
47 197 2
129 44 2
109 189 3
59 96 1
103 71 2
140 184 3
184 45 1
100 93 2
29 100 3
3 150 3
148 96 2
41 172 3
146 187 1
53 81 2
129 36 3
160 181 2
97 12 2
96 189 3
41 130 2
50 21 2
155 128 3
112 131 1
162 190 2
171 46 3
138 111 3
134 158 2
45 32 3
128 77 3
111 183 2
76 90 3
123 13 1
177 116 2
4 144 3
76 123 1
195 42 2
58 17 3
194 31 1
19 33 2
133 161 3
20 111 2
20 109 3
114 151 3
135 91 2
5 48 2
103 113 3
41 28 1
79 33 2
140 56 3
150 37 2
112 199 3
177 149 3
198 94 2
117 147 2
187 120 3
114 71 1
125 190 3
61 195 3
9 37 1
123 146 2
25 172 3
88 52 1
199 100 2
178 20 3
46 103 1
52 199 3
26 164 3
28 157 1
24 75 2
165 54 3
11 87 3
101 146 2
159 67 3
19 125 2
100 46 2
45 113 3
142 65 2
197 67 3
14 132 3
149 165 2
58 53 2
152 106 3
15 21 1
4 80 2
38 26 3
161 157 1
156 35 3
141 98 3
186 113 1
64 195 2
101 72 3
62 37 1
60 96 3
3 77 3
128 130 3
180 66 2
186 91 3
23 60 1
182 41 2
81 73 3
139 5 3
135 125 2
123 5 3
69 84 3
72 136 2
127 156 3
11 197 2
43 144 2
159 191 3
43 155 1
11 177 2
18 10 3
48 33 2
108 55 2
198 125 3
162 126 3
68 143 2
114 42 3
53 46 1
45 177 3
189 93 3
63 81 1
7 181 3
195 170 3
136 50 3
175 195 2
40 41 3
168 156 1
124 169 3
123 12 3
120 73 2
157 98 2
168 33 3
54 150 3
52 5 2
115 77 3
183 91 1
165 181 2
13 102 3
48 84 1
130 119 2
101 110 3
12 128 1
18 27 3
154 43 3
63 195 3
70 94 2
145 56 3
151 166 1
143 119 3
7 55 3
12 114 2
195 164 2
72 112 3
107 143 1
188 184 3
80 175 3
186 48 1
84 111 2
148 166 3
97 68 1
45 59 3
175 144 3
133 134 2
27 96 2
50 162 3
64 108 2
24 187 3
117 119 3
188 186 3
62 119 2
34 184 3
108 90 2
125 138 2
38 10 3
173 88 2
51 40 2
148 155 3
141 21 1
73 181 2
172 41 3
140 58 1
33 180 2
123 127 3
125 158 2
179 26 3
40 101 3
32 37 3
10 96 2
44 144 3
51 22 1
195 69 2
142 90 3
165 101 2
57 83 2
14 40 3
153 116 2
62 109 3
151 193 3
125 65 1
166 110 3
14 142 3
39 183 3
21 159 2
192 195 3
136 171 2
198 131 2
13 180 3
116 109 3
160 122 3
187 38 3
120 14 1
95 13 2
94 34 3
183 38 3
159 198 2
192 35 3
154 139 3
104 31 2
47 90 3
34 121 2
192 49 2
184 97 3
58 108 3
149 13 2
126 4 3
199 154 3
51 189 2
90 83 3
64 73 1
38 117 3
12 186 3
186 18 1
149 75 2
101 196 3
46 41 1
147 42 2
134 148 3
36 192 1
59 161 2
117 85 3
88 197 1
128 30 3
68 81 3
181 32 3
1 76 2
102 113 3
161 30 1
124 19 2
115 23 3
71 151 1
149 176 2
141 46 3
197 15 3
131 36 3
40 21 3
150 135 1
30 87 2
20 69 3
114 128 3
110 178 2
71 158 3
192 107 3
182 86 2
173 11 3
168 172 1
170 95 2
96 99 3
170 44 1
112 104 2
178 77 3
129 41 1
70 127 2
118 123 3
35 153 2
82 55 2
104 182 3
134 145 1
62 139 2
121 100 3
133 60 3
73 77 3
7 5 3
37 83 2
140 66 2
191 95 3
150 187 3
112 95 2
174 48 3
2 55 3
4 95 2
160 173 3
184 28 1
48 49 2
54 145 3
108 195 3
37 148 3
198 184 3
6 114 2
152 123 2
48 102 3
92 34 1
28 134 2
38 122 3
35 138 3
35 185 2
168 182 3
138 100 1
150 182 2
3 76 3
174 43 1
52 66 3
77 152 3
76 189 1
11 50 2
45 14 3
86 164 1
92 130 3
32 59 3
195 126 3
156 71 2
113 78 3
87 29 1
14 72 2
176 30 3
55 110 1
88 112 2
136 11 3
137 164 1
125 168 2
93 146 3
96 183 1
102 43 2
43 112 3
169 33 1
54 88 2
106 183 3
160 26 2
176 200 2
176 73 3
112 83 3
49 148 2
147 61 3
172 176 1
41 33 2
51 32 3
99 198 3
130 50 2
98 75 3
1 86 1
101 165 2
139 9 3
167 27 1
100 32 3
117 24 3
47 122 2
25 89 2
12 193 3
22 149 1
104 103 3
56 195 3
72 184 1
32 3 2
89 181 3
99 35 2
190 198 2
50 14 3
113 53 3
118 87 2
51 187 3
180 84 2
49 117 2
65 164 3
26 32 3
43 29 2
51 148 3
148 147 1
186 40 2
21 122 3
104 60 1
153 148 2
45 116 3
160 36 3
167 60 2
61 47 3
190 28 2
48 51 2
165 51 3
153 29 2
44 192 2
129 139 3
39 85 1
176 12 3
71 177 3
187 37 1
62 191 3
21 62 3
1 69 1
183 143 2
17 49 3
166 156 1
185 27 2
15 148 3
12 20 3
77 111 2
126 139 3
112 53 1
134 57 3
111 94 3
115 94 1
5 172 2
54 40 3
161 67 1
97 127 2
99 183 3
23 176 3
71 21 2
24 61 3
8 193 2
23 21 3
166 7 3
190 62 2
80 161 2
166 135 3
120 39 1
184 3 2
143 19 3
184 30 1
3 124 2
47 133 3
182 175 3
98 107 3
175 27 3
133 180 1
197 95 2
78 80 3
115 41 3
156 54 3
51 34 3
34 199 3
10 68 2
124 156 3
149 171 1
192 140 2
196 83 3
37 107 1
81 97 2
88 9 3
20 167 1
112 159 2
157 127 3
119 159 1
53 92 2
186 2 3
177 82 1
16 119 2
61 86 3
26 158 1
2 63 2
185 87 3
85 18 2
30 181 2
38 29 3
162 137 2
54 142 2
180 162 3
165 153 1
77 159 2
108 63 3
75 98 3
38 131 2
119 52 3
95 129 3
196 58 2
188 42 3
134 86 1
128 186 2
68 29 3
42 59 1
38 173 3
30 27 3
60 29 3
42 122 2
71 132 3
58 26 1
121 111 2
49 44 3
18 116 2
107 58 2
191 173 3
149 183 2
111 70 3
137 152 3
188 40 3
65 43 2
92 198 3
15 53 1
31 71 2
88 184 3
146 10 1
183 71 2
96 45 3
76 116 2
101 79 3
114 159 3
174 158 2
187 123 3
35 27 3
20 41 3
9 170 2
175 137 3
155 142 1
63 7 3
22 90 3
107 103 1
74 9 2
21 9 3
106 25 3
48 162 3
74 16 3
12 60 1
79 172 2
166 149 3
22 13 3
2 18 3
137 141 3
155 146 1
51 174 2
6 22 3
175 114 3
161 191 2
63 4 3
61 166 1
100 98 2
67 49 3
67 42 2
1 49 2
61 181 3
18 72 1
74 119 3
73 185 3
163 46 1
101 156 2
83 4 3
168 13 3
31 35 2
127 34 3
117 15 3
190 86 3
172 189 3
109 11 1
4 34 2
123 106 3
124 137 3
171 103 2
176 111 3
162 63 2
69 198 2
119 123 3
62 33 2
185 84 2
126 6 3
103 50 1
126 94 2
82 61 3
35 108 3
124 199 2
116 149 3
179 15 2
195 135 2
40 27 3
103 197 1
61 100 3
193 107 3
51 8 1
26 103 2
42 188 3
148 108 1
62 10 2
56 140 3
89 48 1
54 28 2
75 63 3
47 35 2
13 193 2
9 42 3
8 32 1
198 171 2
79 188 3
195 134 2
140 7 2
107 174 3
109 73 1
156 182 2
137 111 3
183 118 3
161 96 3
190 76 3
171 195 1
167 68 2
106 188 3
161 77 1
177 92 2
30 61 3
2 113 3
147 75 2
93 30 3
123 176 1
86 41 2
35 52 3
67 187 3
180 32 2
174 62 3
164 32 3
108 181 2
93 81 3
93 12 3
161 123 2
176 34 3
91 57 1
26 4 2
18 155 3
25 156 1
101 61 2
60 28 3
84 197 1
189 102 2
10 167 3
22 168 2
72 154 3
97 163 3
60 185 1
1 103 2
186 52 3
69 15 1
108 37 2
116 27 3
34 105 1
28 142 2
57 160 3
95 54 3
160 34 3
55 93 3
95 127 3
164 157 2
83 47 3
87 182 1
115 99 2
129 133 3
97 40 1
99 113 2
88 150 3
67 116 2
6 94 2
33 172 3
17 74 2
42 137 3
112 162 3
46 177 3
63 162 2
187 69 3
3 197 1
148 109 2
76 200 3
102 2 1
35 161 2
143 149 3
115 150 2
49 183 2
173 126 3
198 170 1
181 160 2
1 190 3
182 22 1
93 155 3
134 84 3
49 186 3
96 168 2
32 19 3
12 101 3
162 159 2
85 26 3
188 110 1
71 103 2
78 9 3
82 199 1
15 44 2
29 173 3
195 96 3
89 165 2
62 61 3
47 111 2
133 32 2
147 64 3
144 126 1
89 177 2
193 40 3
158 57 1
198 36 2
41 37 3
169 151 1
100 103 2
104 92 3
96 146 1
19 13 3
121 11 3
151 84 2
108 193 2
151 31 3
69 91 3
33 26 2
106 114 3
51 62 1
163 64 2
150 197 3
10 186 1
47 102 2
89 17 3
101 157 3
23 100 2
126 110 3
32 154 1
26 195 3
70 183 3
76 136 3
30 58 2
17 105 3
20 144 3
103 60 3
19 102 3
27 70 1
195 15 3
100 112 3
172 119 2
37 118 3
16 130 3
62 8 1
96 191 3
182 51 3
8 172 1
88 118 2
14 8 3
96 47 1
180 173 2
128 43 3
126 117 1
42 48 2
25 80 3
22 165 1
167 94 2
160 186 3
139 155 2
6 112 2
103 170 3
86 197 2
95 98 2
21 133 3
75 103 1
118 19 2
120 85 3
60 169 2
22 48 2
71 110 3
126 133 3
173 190 2
74 136 3
178 145 1
146 174 3
153 96 3
196 79 2
6 53 3
137 184 3
141 129 3
30 172 2
97 105 3
189 156 3
123 75 2
148 2 3
172 13 1
42 7 2
26 142 3
103 45 3
179 148 2
124 122 3
1 77 1
36 185 2
59 80 3
197 125 1
82 37 3
173 23 3
7 195 3
138 97 2
114 158 3
170 147 2
95 5 2
109 16 3
76 181 1
149 105 2
181 187 3
127 41 2
35 56 3
25 74 3
124 32 1
193 171 2
97 51 3
96 179 1
121 187 2
66 182 3
84 16 1
100 84 2
57 48 3
128 54 3
121 197 2
95 24 3
52 189 1
197 12 2
39 24 3
54 132 1
124 42 2
70 44 3
55 13 2
65 116 2
24 53 3
86 191 3
178 56 2
183 167 3
191 68 1
122 52 2
41 107 3
61 129 3
82 57 2
70 179 3
158 187 2
199 196 2
7 86 3
118 28 2
19 9 2
3 13 3
154 140 1
161 186 2
140 54 3
158 53 1
80 65 2
31 59 3
55 12 3
189 89 3
7 143 3
124 131 1
42 96 2
36 153 3
107 87 1
86 157 2
55 144 3
109 48 2
163 104 2
120 106 3
108 88 2
72 57 2
193 142 3
176 125 1
181 123 2
15 33 3
25 28 1
186 154 2
150 113 3
196 74 2
18 113 3
157 148 3
95 12 1
160 56 2
100 20 3
87 114 3
61 178 2
176 118 3
90 14 1
164 21 2
47 175 3
86 40 3
162 47 2
45 112 3
76 77 2
99 63 2
154 143 3
32 184 1
168 166 2
157 30 3
104 44 1
28 133 3
83 150 3
168 98 1
160 182 2
31 187 3
192 66 2
112 56 2
28 103 3
78 102 2
164 175 3
11 184 3
138 74 1
124 107 2
174 165 3
78 25 1
35 73 3
63 130 3
106 81 2
103 59 3
180 79 3
123 162 1
98 190 2
59 120 3
113 49 1
14 172 2
62 167 3
87 172 1
18 184 2
151 199 3
57 196 1
136 118 3
53 85 3
51 183 1
194 180 3
146 80 3
143 129 3
92 65 2
83 146 3
142 162 1
111 128 2
191 72 3
81 95 1
126 171 3
10 136 3
104 39 2
98 139 3
186 43 3
20 189 2
46 33 2
47 145 3
23 92 2
11 117 2
193 101 3
20 135 3
19 94 2
145 31 3
150 137 2
111 42 2
136 188 3
34 10 2
70 7 2
121 117 3
120 38 1
114 134 2
25 94 3
103 53 3
35 91 3
142 103 3
178 80 1
3 38 3
6 133 3
129 21 2
140 119 3
47 160 3
188 88 2
196 177 3
181 92 3
26 55 3
91 105 2
164 55 3
105 49 3
144 100 2
48 54 3
13 40 1
28 57 2
149 152 3
24 178 3
137 135 2
173 177 3
25 175 3
101 81 2
151 179 3
73 122 1
2 141 2
165 150 3
9 165 2
33 62 2
74 33 3
104 2 3
41 170 2
141 191 3
157 153 3
118 104 2
5 74 3
134 162 1
137 89 3
129 196 3
95 136 1
64 143 3
34 32 3
190 104 1
188 77 2
17 155 3
103 120 1
77 66 2
16 195 3
86 163 2
65 100 3
174 13 3
124 12 3
71 30 2
52 35 3
54 153 1
191 181 2
98 196 3
10 44 2
57 122 3
38 200 3
166 122 2
47 161 3
157 24 3
146 192 3
82 4 2
82 171 3
61 27 2
110 54 2
82 127 3
102 98 2
2 191 3
117 179 3
48 127 3
104 185 3
58 150 3
115 130 3
102 85 3
88 183 3
46 8 2
143 157 2
54 162 3
100 11 3
37 122 2
193 164 3
26 96 1
165 145 2
82 161 3
65 126 3
156 115 3
114 66 3
151 32 3
143 47 2
8 135 3
80 115 1
153 130 2
86 64 3
162 6 1
186 112 2
193 126 3
41 198 1
39 146 2
93 156 3
41 38 1
19 117 2
140 172 3
29 142 1
33 76 2
141 94 3
193 48 3
43 45 2
132 196 3
87 153 2
187 134 2
166 62 3
67 89 2
108 46 2
88 149 3
196 33 3
23 195 2
108 197 3
55 172 1
40 196 2
98 77 3
165 190 2
80 164 2
31 49 3
111 50 1
139 44 2
183 72 3
124 154 1
84 59 2
65 73 3
111 148 3
43 184 2
163 143 3
10 15 3
163 119 2
193 138 3
61 156 1
