500 214600
92 388 2
382 347 2
123 326 3
15 99 1
295 91 2
497 15 3
425 455 1
91 205 2
300 175 3
261 125 2
458 203 2
184 400 3
47 363 1
19 127 3
99 391 3
195 326 1
218 493 2
263 95 3
111 489 3
120 264 2
331 486 3
413 124 3
426 305 3
105 362 3
334 127 2
287 200 2
37 111 3
6 236 2
118 455 2
464 445 3
342 51 2
399 143 2
55 462 3
386 458 1
14 73 2
20 43 3
409 307 1
242 179 2
82 403 3
169 392 3
152 425 2
382 247 3
277 272 1
338 379 2
32 465 3
74 448 1
49 332 2
385 259 3
280 137 3
416 448 3
369 253 3
88 390 1
8 51 2
397 426 3
94 452 1
292 238 2
423 109 3
43 217 3
401 221 2
414 259 3
437 443 3
480 473 2
192 473 3
486 307 1
430 363 2
149 272 3
49 45 2
117 345 2
215 259 3
434 374 2
76 182 2
73 290 3
56 367 1
214 186 2
231 482 3
22 62 2
398 77 3
32 430 3
201 464 3
95 297 3
293 376 3
325 304 3
320 182 2
130 138 3
221 227 3
385 290 2
103 451 3
258 139 1
233 453 2
194 381 3
480 324 3
477 29 2
351 486 3
28 21 1
200 174 2
80 403 3
464 496 1
252 210 2
326 372 3
260 441 3
13 64 2
497 459 3
114 379 1
257 195 2
388 176 3
99 481 2
409 66 2
278 474 3
168 482 1
258 163 3
310 246 3
263 291 1
150 199 2
315 174 3
25 299 1
292 400 3
455 171 3
330 245 3
127 299 3
440 473 3
173 41 1
480 262 3
398 178 3
329 259 1
150 162 2
140 351 3
442 370 1
71 102 3
148 252 3
27 177 2
473 144 3
207 356 3
310 461 2
22 10 2
481 448 3
364 145 3
492 384 2
121 400 3
108 289 2
17 92 2
255 486 3
75 219 2
239 71 2
172 442 3
103 458 1
255 35 2
177 384 3
447 489 1
154 291 3
362 278 3
220 219 1
224 210 2
293 200 3
91 245 2
207 452 2
467 21 3
64 69 1
1 354 2
349 270 3
454 115 3
444 232 2
75 156 3
133 154 1
70 281 2
233 352 3
101 269 3
159 11 2
191 157 3
346 349 2
393 474 2
80 110 3
486 66 3
342 26 3
386 422 3
182 347 2
109 62 2
214 323 3
450 434 1
67 418 3
22 150 3
376 239 2
158 442 2
39 243 3
157 435 3
484 458 2
460 448 3
329 42 1
447 80 3
84 430 3
347 397 3
449 42 3
71 453 3
236 370 1
386 305 2
473 133 3
156 72 3
267 9 2
444 449 3
146 298 3
393 317 2
282 93 3
431 29 1
386 301 2
249 214 3
75 484 1
157 320 2
153 168 3
2 81 1
129 226 2
113 347 3
135 59 3
484 69 2
145 198 3
85 419 3
279 78 2
279 85 3
319 123 1
478 144 3
173 307 3
275 280 1
469 212 2
448 119 3
426 260 2
284 385 2
317 56 3
464 179 3
54 421 2
481 81 3
47 318 2
189 371 2
235 169 3
138 104 3
157 314 2
403 325 3
153 287 3
483 19 2
34 171 3
451 43 1
85 439 3
129 352 3
479 87 2
465 420 2
88 343 3
324 21 1
172 336 2
247 106 3
266 464 2
131 354 2
185 233 3
305 260 1
306 67 3
286 267 3
167 303 2
297 337 2
347 108 3
280 429 1
124 463 2
250 482 3
125 91 2
343 126 3
35 287 3
84 484 1
28 452 3
342 107 3
327 382 3
407 103 2
19 414 3
19 162 1
440 325 2
89 240 3
270 32 2
51 385 3
104 8 3
321 143 1
498 336 3
159 239 3
159 72 1
465 262 3
128 497 3
413 146 1
434 175 2
89 385 3
42 94 1
78 261 2
407 256 3
175 158 1
292 69 3
16 283 3
454 410 3
430 488 2
113 245 3
76 296 3
84 409 2
393 79 3
284 422 3
423 295 2
59 83 3
58 378 2
453 473 2
31 125 3
365 459 3
411 229 2
470 89 3
3 107 2
221 56 2
157 193 3
383 195 1
155 272 3
410 280 3
279 177 3
333 182 2
149 186 3
335 383 2
138 205 2
418 75 3
235 302 2
366 145 2
416 195 3
401 345 2
11 89 3
476 304 3
229 83 2
16 41 2
415 335 3
256 52 3
374 88 2
41 8 3
200 270 1
402 328 3
427 317 3
19 176 1
189 255 2
109 337 3
153 403 3
87 396 2
315 447 3
208 401 2
170 80 2
4 483 3
478 402 2
338 455 3
20 250 3
494 83 2
460 182 3
373 414 3
24 55 1
369 58 3
130 390 3
261 255 2
349 111 2
473 113 3
365 42 3
336 383 2
471 33 3
30 89 1
347 89 3
166 16 3
232 74 2
448 255 2
421 358 3
313 384 2
38 347 2
468 472 3
347 424 2
229 61 2
255 468 3
181 404 2
413 492 2
375 110 3
348 106 2
147 219 2
462 491 3
298 212 1
359 306 2
453 8 3
471 383 1
391 83 2
201 233 3
471 135 1
236 312 2
165 310 3
462 398 3
20 270 2
379 399 3
229 441 2
123 287 2
352 393 3
278 383 1
34 493 2
185 265 3
406 118 2
118 406 2
335 228 3
221 489 3
337 114 2
247 124 3
363 53 2
422 117 2
146 209 3
467 484 1
89 282 2
20 100 3
115 476 2
123 173 2
495 324 3
87 9 3
76 479 3
389 348 3
468 48 3
351 175 2
227 472 3
439 242 2
41 98 2
429 495 3
37 337 3
83 420 2
439 427 3
312 188 3
11 162 2
236 439 3
327 60 1
65 179 2
139 112 3
474 425 1
410 483 2
432 306 3
71 300 1
194 440 3
26 381 3
283 107 1
326 78 2
165 245 3
426 206 2
275 393 2
432 479 3
253 100 1
192 110 2
322 69 3
386 379 2
220 177 2
236 246 3
98 451 2
144 69 2
81 212 3
270 308 2
479 484 3
470 113 3
162 178 2
342 352 2
171 47 3
288 78 2
150 499 2
297 247 3
383 121 2
15 314 3
44 384 3
156 451 2
107 127 2
167 214 3
420 32 2
444 487 3
128 303 3
164 385 1
323 413 3
60 471 3
465 41 3
120 492 2
361 302 3
55 428 1
413 213 2
210 4 3
120 226 2
78 40 2
373 107 3
235 232 1
95 408 3
262 450 3
107 234 1
301 180 3
256 360 3
134 337 2
161 198 2
143 358 3
224 105 2
185 135 2
369 274 3
493 160 1
304 139 2
368 353 3
69 455 3
9 366 2
236 248 3
225 426 2
259 113 2
23 440 3
266 468 3
177 85 3
68 157 3
175 418 2
132 314 2
88 411 3
286 479 2
323 292 2
172 348 3
351 191 1
68 321 2
476 219 3
453 81 1
427 151 2
330 312 3
169 451 3
379 117 2
373 341 3
208 399 1
381 193 2
93 394 3
136 194 2
188 398 3
42 232 3
318 382 3
257 14 2
222 405 3
355 437 1
194 101 3
449 142 3
355 86 2
465 277 2
479 202 3
229 84 1
169 374 2
76 153 3
138 242 1
92 499 2
106 237 3
406 481 1
200 302 2
19 191 3
132 67 3
102 33 2
403 226 3
431 117 2
76 494 2
303 22 3
404 245 3
205 197 2
265 227 3
485 68 3
419 337 2
405 240 3
179 411 3
317 457 2
82 20 3
295 467 2
101 384 2
389 390 3
276 485 2
144 394 3
445 43 3
483 489 3
97 288 2
29 155 3
367 76 1
135 61 2
457 429 3
263 102 2
360 417 2
415 319 3
311 240 1
156 185 2
127 78 3
184 101 1
192 319 3
403 183 3
61 310 1
349 5 2
13 232 3
448 387 1
28 172 3
278 175 3
285 107 1
453 241 2
179 464 3
313 9 2
192 61 2
160 331 3
356 211 1
150 80 3
356 194 3
147 202 3
370 55 3
489 428 3
234 248 2
389 366 2
117 300 3
424 96 2
271 388 2
380 236 3
86 273 1
408 499 3
485 338 3
200 323 2
1 433 2
427 184 3
348 251 1
107 162 2
105 181 3
320 188 2
86 278 2
92 53 3
194 470 2
406 478 2
430 459 3
224 250 1
72 28 2
275 354 3
122 125 1
182 250 3
140 138 3
3 69 2
290 478 2
19 135 3
421 306 1
66 353 2
12 113 3
467 59 1
383 269 3
456 220 3
79 219 2
275 319 3
97 46 3
351 18 2
124 249 2
312 105 3
12 392 3
228 340 2
119 323 3
131 82 3
255 410 2
105 468 3
303 495 2
461 291 3
448 459 3
218 323 2
231 383 2
268 438 3
296 397 3
176 424 2
413 208 3
463 435 3
455 321 2
317 190 3
180 448 3
403 64 2
28 221 3
437 320 3
49 257 2
6 406 3
387 293 1
218 308 2
487 285 3
128 279 1
52 370 2
263 419 3
463 257 1
19 328 2
478 58 3
26 453 3
85 312 2
381 298 3
453 247 1
352 308 2
247 46 3
407 62 2
215 239 3
345 233 3
232 317 1
447 383 2
116 292 3
373 133 3
288 362 3
390 361 3
451 295 1
43 443 2
282 44 3
60 479 1
182 76 2
96 186 3
411 200 1
438 10 2
157 11 3
109 338 1
441 154 2
174 91 3
380 28 1
202 480 2
292 381 3
103 252 1
285 364 2
265 231 3
376 168 1
201 36 3
325 64 3
133 349 1
289 480 2
353 445 3
142 116 2
117 28 2
439 312 3
25 92 3
57 415 3
225 84 3
84 405 2
215 206 2
137 264 3
318 13 1
116 155 2
387 233 3
350 167 1
240 402 2
136 230 3
209 31 2
14 195 2
372 341 3
10 354 2
281 274 2
17 487 3
424 6 3
348 61 2
339 6 3
369 378 1
85 325 3
412 132 3
16 325 1
1 42 2
408 364 3
348 82 1
71 31 3
95 367 3
489 317 1
429 10 2
315 100 3
493 392 1
8 50 2
191 40 3
460 380 1
90 242 2
460 481 3
394 339 2
391 35 2
271 345 3
194 428 3
12 227 2
442 467 3
143 452 1
328 114 2
268 331 3
419 253 1
389 370 2
194 445 3
429 416 2
465 57 2
118 62 3
371 325 3
74 131 2
9 372 3
12 126 3
388 44 2
310 252 3
261 191 1
462 259 3
220 212 3
270 358 3
214 149 2
84 23 3
325 44 2
466 154 3
149 399 3
142 282 2
236 352 2
139 459 3
255 282 2
148 68 3
18 349 3
220 243 2
472 30 2
305 199 3
122 457 1
198 160 3
260 226 3
102 334 2
482 433 3
236 455 3
93 146 1
104 203 2
29 313 3
362 415 2
278 472 3
259 37 3
192 94 2
274 459 2
67 51 3
65 398 3
218 236 3
295 152 3
54 138 3
381 130 2
369 464 3
381 438 3
204 451 3
357 29 3
319 66 1
415 191 2
316 365 3
44 227 3
33 30 2
67 163 3
301 241 1
287 349 2
289 314 3
448 242 3
42 107 2
213 438 3
102 73 2
139 74 3
88 140 3
13 208 2
16 25 3
71 292 3
177 232 1
414 76 2
50 446 3
453 468 2
170 58 3
197 325 3
272 459 3
217 142 3
266 276 3
35 249 3
329 221 2
79 399 3
335 153 1
464 483 2
92 433 3
223 374 1
432 318 3
69 383 3
160 409 2
344 261 2
481 370 3
433 23 3
151 444 2
475 453 3
278 462 1
285 307 3
68 156 3
453 195 1
87 96 2
483 217 3
274 268 3
475 53 3
408 71 3
458 64 2
216 91 2
77 433 3
482 282 3
482 200 2
340 199 3
70 342 1
205 431 2
74 94 3
270 219 1
63 413 2
355 318 3
128 183 1
424 24 2
192 302 3
493 149 3
301 203 3
168 126 3
36 373 2
401 428 2
93 282 3
206 149 2
47 49 2
442 463 3
142 251 3
412 123 2
439 119 3
384 225 3
167 238 2
93 410 3
152 120 3
414 334 2
134 192 3
97 375 1
232 143 3
452 262 3
368 312 2
175 361 2
44 446 3
458 4 2
261 287 3
29 461 3
296 401 3
38 358 3
151 56 3
383 142 3
137 410 3
470 460 3
76 350 1
462 199 2
52 227 3
352 384 3
49 429 2
410 5 3
473 8 1
495 57 2
81 128 3
478 192 2
276 54 3
401 470 3
86 65 2
344 329 3
311 302 3
483 71 1
139 463 2
186 245 3
122 213 3
478 38 2
482 262 3
56 76 1
297 445 2
246 372 3
186 123 3
335 384 2
359 15 3
278 198 3
225 103 3
237 386 3
469 25 1
484 207 2
448 37 3
380 282 2
438 159 2
48 489 3
168 217 3
339 346 2
313 345 3
473 169 2
176 416 2
268 202 3
255 9 2
363 270 3
395 53 3
216 300 1
392 189 2
21 461 3
429 169 3
228 272 2
483 3 3
69 160 1
337 21 3
254 93 3
431 229 1
35 224 2
47 226 3
336 205 2
169 132 3
256 197 3
64 23 2
57 321 3
316 102 3
83 124 3
19 232 2
120 251 3
245 421 3
177 222 2
352 157 3
225 174 1
348 320 3
406 85 3
282 17 1
309 63 3
471 396 3
280 37 1
56 213 2
471 40 3
78 282 3
449 40 2
107 400 3
351 414 2
324 135 2
218 246 3
186 164 2
231 70 2
345 369 3
253 79 2
97 57 2
365 25 3
414 425 1
366 275 2
86 359 3
451 448 2
263 239 3
404 129 3
149 404 3
194 113 2
466 60 3
439 23 2
46 120 2
325 231 3
226 111 1
153 175 2
294 70 3
256 308 3
363 20 2
259 408 3
384 476 1
213 132 2
7 411 3
407 94 3
236 333 2
188 408 3
426 261 3
336 353 2
255 291 3
92 266 2
286 33 2
120 90 3
167 23 3
287 211 3
485 340 3
354 260 2
1 45 2
214 329 3
251 115 1
185 9 3
286 470 3
256 105 2
20 29 2
321 457 3
281 137 3
436 299 3
382 365 3
430 239 3
421 464 2
131 312 3
196 171 2
482 281 2
339 76 3
186 366 2
104 302 2
381 312 3
64 95 3
379 85 3
349 145 3
199 454 2
75 31 2
252 369 3
160 130 2
466 101 3
328 307 3
248 151 1
441 308 2
22 402 3
298 381 3
369 465 2
497 189 3
67 83 1
212 489 2
439 146 3
215 393 3
266 146 2
247 141 3
488 332 3
104 5 2
56 477 3
38 481 3
201 179 3
477 414 3
280 217 3
236 89 2
177 264 3
262 101 3
343 20 2
18 249 3
215 150 1
138 497 3
74 337 3
230 475 1
71 132 2
231 150 3
497 210 2
423 464 2
476 417 3
292 426 2
24 120 2
109 121 3
257 186 1
67 398 2
448 450 3
212 459 3
313 67 2
163 135 3
409 121 2
162 25 2
176 124 3
83 85 1
305 467 3
244 369 3
156 497 1
181 498 3
68 396 3
343 492 2
143 495 3
457 410 3
59 69 3
162 307 3
312 140 3
125 324 3
257 473 3
486 430 3
220 118 2
261 77 2
245 337 3
11 488 2
295 230 2
245 101 3
444 104 1
265 462 2
308 274 3
330 57 1
334 253 2
165 402 3
439 94 1
372 126 2
351 209 3
245 58 2
103 459 2
14 260 3
297 32 1
6 178 2
20 46 3
467 347 1
180 328 2
461 476 3
80 15 3
383 418 3
404 136 3
244 491 2
381 120 2
162 241 3
457 234 1
346 435 2
366 83 3
137 289 3
6 290 2
163 279 3
136 77 2
86 364 2
461 290 3
160 312 1
117 263 2
230 36 3
196 391 2
315 33 2
373 33 3
193 195 3
332 245 2
369 358 3
315 284 2
180 454 3
300 152 3
140 393 3
1 203 2
43 447 3
292 311 1
132 373 2
133 10 3
285 110 1
457 319 3
48 344 3
255 465 2
448 23 2
405 474 3
205 156 3
422 498 3
247 240 3
122 301 2
267 79 2
11 420 3
177 233 3
376 487 2
165 455 3
167 124 3
207 410 2
66 418 3
76 134 1
418 287 2
74 431 3
174 285 3
292 290 2
277 50 3
382 114 3
129 215 2
38 8 3
207 445 2
402 221 3
395 300 3
135 402 3
479 50 3
4 91 3
120 105 1
374 196 2
128 332 3
89 177 2
366 479 2
167 75 3
72 339 2
361 224 3
85 228 3
435 312 1
107 197 2
18 452 3
81 163 1
472 446 2
30 126 3
369 151 3
211 403 2
155 267 3
153 321 1
221 40 2
421 124 3
24 182 1
141 31 2
183 105 3
229 153 3
332 362 3
111 123 3
242 375 3
11 322 2
282 64 3
220 2 1
260 298 3
119 282 3
434 323 3
289 439 3
471 304 3
426 315 1
144 83 3
405 159 3
382 301 2
393 120 2
426 417 3
499 327 1
361 157 2
286 296 3
447 53 2
54 286 2
461 144 3
412 405 3
15 496 2
446 101 3
475 110 2
210 316 2
61 422 3
416 140 2
213 185 2
181 343 3
373 177 2
230 235 2
17 362 3
266 141 2
100 460 3
55 475 3
461 283 3
320 93 2
248 136 3
75 312 1
143 174 2
121 102 3
338 304 2
229 293 2
497 57 3
357 475 3
434 350 2
123 125 3
217 118 2
95 172 2
91 280 3
117 451 3
403 482 2
121 314 3
373 132 2
371 301 2
323 241 3
12 329 2
318 171 2
408 462 3
20 194 2
423 398 3
37 456 3
76 108 3
206 448 2
48 304 3
81 295 3
125 394 2
385 245 3
359 262 1
424 390 2
65 350 3
193 217 1
378 284 2
126 305 3
246 223 1
309 248 2
473 94 3
334 178 2
433 110 2
58 172 3
493 257 1
46 113 2
428 80 3
106 380 3
96 159 3
112 233 3
219 88 1
146 476 2
331 81 3
118 52 1
474 419 2
158 249 3
173 195 3
412 174 2
194 211 3
92 408 1
438 265 3
55 402 3
252 138 2
313 126 2
258 356 3
469 261 2
364 3 3
242 398 3
335 162 3
277 197 3
12 158 3
342 311 3
252 402 3
4 256 3
149 151 1
379 39 3
107 102 3
388 488 3
297 496 2
115 184 3
155 209 2
290 275 3
279 313 3
362 405 3
303 245 3
322 354 3
251 103 2
402 398 2
327 372 3
77 317 1
222 113 2
260 17 3
355 368 3
382 227 2
4 410 3
492 363 1
174 101 3
487 394 3
44 413 1
285 225 2
281 160 3
454 260 3
431 86 3
332 406 3
189 152 2
361 49 3
491 362 3
193 206 1
219 94 3
425 483 3
52 388 1
16 436 3
273 402 3
308 226 1
488 214 2
469 193 3
318 146 1
363 153 2
120 185 3
360 202 1
42 263 3
23 236 3
477 22 1
417 296 2
278 37 3
357 359 1
264 330 3
119 479 3
103 14 3
137 136 2
205 315 3
238 328 2
410 98 2
137 232 3
24 162 3
177 23 3
320 332 3
425 46 2
59 128 3
41 293 3
474 480 3
99 458 3
361 190 3
151 166 3
220 348 2
30 204 3
187 303 1
71 9 2
390 57 3
393 110 2
175 429 3
357 296 3
470 319 1
275 114 3
155 336 3
289 334 3
91 70 3
153 500 3
107 410 2
473 206 2
164 150 3
163 69 3
46 91 2
173 100 3
78 229 2
247 489 2
248 302 3
79 114 2
3 425 3
76 81 3
431 207 1
119 363 3
398 134 3
162 301 1
489 439 2
200 22 3
489 331 1
42 139 2
485 48 3
144 449 2
472 44 2
195 338 3
237 341 2
313 45 3
159 21 3
408 150 3
353 299 2
414 165 3
194 178 3
202 40 3
75 427 3
144 76 1
40 257 2
85 473 3
437 107 3
362 490 3
411 299 3
135 375 3
328 43 2
379 451 3
190 410 3
389 385 2
36 351 3
110 83 1
81 437 3
61 199 3
282 321 1
20 383 2
395 129 3
302 55 2
404 476 3
392 210 3
374 440 2
374 232 3
322 436 3
437 209 1
344 166 3
46 27 3
54 287 3
223 382 2
52 78 3
48 381 3
139 327 2
57 6 3
1 193 1
279 203 2
67 319 3
246 280 1
382 200 3
477 109 3
166 229 1
232 176 2
34 446 3
386 317 3
72 66 2
310 247 3
399 440 2
68 479 2
361 233 3
494 196 1
146 441 2
319 241 3
202 370 2
455 185 3
133 410 3
89 486 2
225 161 3
499 495 3
232 265 1
260 452 2
222 388 3
173 244 2
361 119 2
72 440 3
3 27 2
337 485 2
449 219 3
480 411 3
499 487 2
13 399 3
53 362 3
125 223 3
304 237 3
411 349 3
329 170 3
198 252 3
317 34 2
486 341 2
471 179 3
413 351 1
488 449 2
149 364 3
467 345 2
413 221 2
146 297 3
18 79 1
473 109 2
452 48 3
368 128 1
5 384 3
469 165 3
302 495 1
399 21 3
347 187 3
291 123 2
334 184 2
37 431 3
345 28 2
258 3 2
460 185 3
60 108 1
306 74 3
110 373 3
151 308 1
45 149 2
413 410 3
312 447 1
460 260 2
251 155 3
243 462 3
235 475 2
278 481 3
449 39 2
287 429 2
139 492 3
78 191 1
459 8 2
176 169 3
294 216 1
18 393 3
294 147 3
241 401 2
476 429 2
117 352 3
92 47 3
258 209 2
434 291 3
97 222 1
183 299 2
341 497 3
82 137 1
275 255 3
399 44 3
132 376 3
440 480 2
447 264 3
1 3 1
38 118 2
43 106 3
445 246 1
373 483 2
261 56 3
358 420 1
5 417 2
487 165 3
386 145 1
254 138 3
261 378 3
374 345 2
310 59 3
44 182 3
375 385 1
445 388 2
199 248 3
308 73 3
476 402 2
468 385 3
263 335 3
38 470 2
146 295 3
123 283 1
92 277 3
173 204 3
349 112 2
487 177 2
364 359 3
258 130 3
367 109 2
248 266 3
395 471 3
109 297 2
281 258 3
41 238 2
427 213 2
178 34 3
333 191 3
403 224 3
340 366 3
39 307 1
108 125 3
466 263 3
296 388 2
446 409 2
370 151 3
437 115 1
128 5 3
78 456 3
193 343 3
428 132 3
156 384 3
331 234 1
408 240 2
347 247 3
223 425 1
113 446 2
153 222 3
255 461 1
147 497 2
355 462 3
190 106 1
14 353 2
55 290 3
76 195 1
425 110 3
41 180 3
336 489 1
234 226 2
406 311 3
392 214 1
340 159 2
15 264 3
246 388 2
218 99 2
204 236 3
374 233 1
20 159 2
443 210 3
296 54 3
91 217 3
27 172 3
75 159 1
249 259 3
23 485 3
265 51 2
330 221 2
129 245 3
217 297 2
414 345 2
43 479 3
492 34 2
493 222 2
11 279 3
125 415 1
320 259 2
80 303 3
206 128 2
116 327 2
321 125 3
271 46 1
211 424 3
22 415 3
220 262 2
228 72 3
93 115 3
254 14 1
409 242 2
22 480 3
60 324 1
366 224 3
268 478 3
223 73 1
257 21 2
393 180 3
232 381 1
44 103 3
49 482 3
428 8 2
249 484 2
24 31 3
400 325 1
436 209 2
317 46 3
47 455 1
477 423 3
304 351 3
153 84 1
330 270 2
349 368 3
318 30 2
168 472 2
212 407 3
335 336 2
125 160 2
370 143 3
229 277 1
81 436 3
92 30 3
330 186 1
373 44 2
68 487 3
51 34 2
187 151 2
308 8 3
224 331 1
281 34 2
493 84 3
98 183 3
76 111 2
485 96 3
201 55 1
180 276 2
209 132 3
103 449 1
180 396 2
455 134 3
59 178 2
184 248 2
385 198 3
490 320 2
418 450 3
28 459 3
24 90 1
220 312 2
27 446 3
240 276 1
103 153 3
144 158 3
121 22 1
289 171 3
264 63 3
381 139 1
286 369 2
117 278 3
105 390 3
373 104 2
106 210 3
254 160 1
175 58 2
406 265 3
369 340 1
130 99 2
167 79 3
224 360 2
92 243 3
316 228 3
385 340 2
25 393 3
238 431 3
496 26 1
230 70 2
370 36 3
165 61 1
157 119 2
53 46 3
366 232 1
262 392 2
136 220 3
136 83 1
86 499 3
451 414 3
111 48 1
104 108 2
229 349 3
270 242 3
411 29 2
388 322 3
133 92 1
39 219 2
153 221 3
410 340 1
359 52 2
472 45 3
179 212 1
158 360 3
184 95 3
275 233 1
400 127 3
416 134 3
429 399 2
232 185 2
105 300 3
297 249 1
474 288 2
403 188 3
38 159 3
164 203 2
6 211 3
3 473 1
316 130 2
239 227 3
412 13 3
475 258 2
493 344 3
237 9 3
427 46 2
283 433 3
417 29 1
447 309 2
285 142 3
498 255 3
395 167 2
404 444 3
418 229 3
265 426 2
369 332 3
377 109 1
495 433 2
177 422 3
50 255 2
165 223 3
176 451 3
489 485 2
252 362 2
112 39 3
287 271 1
457 360 2
371 362 3
342 388 1
463 281 2
178 43 3
347 51 1
66 118 3
431 76 3
234 62 3
344 169 2
324 348 3
60 486 1
469 205 2
160 120 3
231 420 2
371 258 3
306 412 3
374 360 1
411 80 2
449 163 3
379 445 2
94 331 3
171 324 3
279 193 2
264 196 3
284 209 3
147 364 1
415 413 2
417 73 3
438 14 3
54 353 3
38 487 3
352 240 1
346 149 2
251 130 3
180 455 2
233 413 2
74 116 3
278 255 3
280 5 2
321 466 3
210 118 2
285 325 3
85 335 3
212 268 2
179 473 2
313 413 3
83 7 3
276 303 2
205 284 3
236 240 3
493 100 2
127 122 3
344 407 2
85 467 3
165 75 3
15 253 3
271 37 3
43 300 3
134 361 2
310 273 2
119 35 3
254 426 1
223 160 3
267 14 3
63 322 1
291 145 2
215 181 3
66 348 2
356 485 3
328 111 3
379 28 1
276 183 3
360 275 3
318 269 1
130 184 2
122 256 3
84 49 3
278 38 3
375 160 3
247 384 2
313 53 2
115 439 3
70 280 1
52 180 2
394 119 3
27 2 2
489 451 2
358 226 3
360 66 3
247 9 2
352 311 3
54 92 3
224 411 2
330 310 3
150 395 2
261 409 3
105 59 3
490 292 1
223 498 2
426 330 3
479 356 2
256 500 2
81 496 3
473 173 1
33 20 3
9 494 3
56 243 3
318 11 2
419 401 3
241 335 1
320 167 3
66 50 3
296 123 1
2 155 2
249 287 3
424 66 3
71 474 2
104 19 3
410 293 1
227 376 2
338 107 3
290 115 3
223 52 3
467 476 3
123 442 2
198 217 2
186 14 3
417 32 2
319 384 2
235 190 3
286 289 2
365 390 2
299 206 3
410 80 1
210 185 2
331 434 3
280 290 2
394 83 3
28 235 3
63 46 3
67 169 2
389 288 3
96 453 1
305 154 2
79 251 3
31 202 2
146 422 3
401 220 3
31 205 1
358 21 3
102 291 3
78 60 2
307 481 3
291 126 3
212 189 3
117 342 2
263 247 3
68 225 2
43 78 2
352 337 3
331 485 1
481 326 2
237 222 3
59 350 2
268 28 2
45 123 3
465 73 1
416 99 2
136 337 3
440 381 1
127 362 2
66 253 3
291 360 1
119 37 3
258 232 3
451 123 3
200 184 2
234 70 3
425 410 1
377 356 2
268 129 3
41 9 1
227 401 3
364 354 3
475 389 2
294 269 2
70 34 3
10 76 1
218 242 2
239 64 3
420 365 1
35 18 2
244 441 3
444 162 1
333 81 2
408 238 3
38 414 2
387 461 3
18 250 3
291 404 3
48 147 3
78 167 3
5 277 1
60 286 2
370 116 3
477 474 1
130 52 2
303 8 3
23 260 1
494 155 2
454 337 3
7 60 3
202 79 3
243 494 3
223 124 3
9 452 2
69 410 3
363 402 1
203 396 2
385 432 3
359 200 2
446 234 2
261 116 3
351 70 1
244 271 3
450 292 3
88 487 3
324 358 2
209 257 3
268 394 1
202 349 2
236 485 3
487 32 3
493 5 2
53 229 3
237 414 1
268 136 3
436 327 3
181 240 3
498 188 2
282 153 3
481 47 2
200 256 2
5 14 3
41 313 1
228 108 2
443 83 3
16 253 2
248 258 3
96 188 3
78 332 1
35 312 2
76 317 3
389 397 2
320 309 2
90 269 3
315 374 2
383 80 3
390 339 3
218 476 2
164 186 2
288 200 3
56 255 1
86 114 2
28 286 3
361 92 1
90 314 3
384 215 3
335 19 2
218 193 2
183 488 3
419 142 1
224 452 2
320 433 3
310 249 3
489 243 3
279 364 3
213 404 1
330 153 2
280 76 3
311 422 2
488 77 3
453 342 3
145 383 3
38 388 3
72 18 3
65 286 1
312 480 3
31 425 3
99 253 1
78 15 2
293 4 3
150 476 2
113 134 2
215 286 3
175 467 3
117 141 2
301 49 3
249 219 2
192 214 2
282 276 3
86 344 1
398 300 2
433 431 3
124 44 2
327 347 2
401 38 3
304 442 1
463 268 2
479 276 3
283 318 3
495 404 3
144 51 3
465 142 2
146 84 2
428 64 3
151 353 3
59 65 2
458 235 3
398 23 3
20 323 3
387 92 3
72 140 1
487 87 2
343 300 3
397 53 2
391 5 2
475 99 3
412 173 2
225 12 3
371 157 3
462 173 1
384 424 2
162 59 3
46 237 2
146 290 2
422 23 3
305 408 1
317 369 3
285 411 3
327 419 2
316 486 2
288 17 3
177 95 2
446 364 2
139 348 3
475 162 1
493 261 3
58 211 3
361 395 1
255 195 2
466 296 3
341 305 2
32 247 2
375 346 3
497 333 1
236 7 2
300 344 3
13 346 1
43 110 2
140 378 3
206 496 1
73 316 2
178 90 3
456 218 3
195 104 2
367 290 3
233 432 3
199 137 2
101 357 3
8 395 1
460 322 2
436 308 3
393 74 1
93 96 3
215 470 3
335 209 2
236 292 2
230 320 3
99 457 2
274 84 3
414 341 3
220 413 1
401 307 3
309 311 3
473 500 1
420 320 2
108 190 3
397 150 1
306 458 2
205 66 3
232 444 2
494 376 2
323 54 3
389 258 3
249 296 2
47 248 3
80 125 1
279 166 2
73 482 3
496 34 2
318 350 2
356 293 3
37 249 3
424 389 2
409 394 3
229 271 1
236 440 2
480 281 3
246 432 1
387 365 2
195 358 3
333 41 1
117 240 2
361 269 3
198 240 3
271 246 2
10 148 3
418 438 1
158 392 2
459 201 3
291 477 2
196 175 2
103 116 3
180 117 2
433 405 3
494 204 3
213 32 1
421 307 2
463 112 3
45 87 1
193 172 2
228 242 3
223 37 3
52 185 3
460 98 3
227 405 2
29 407 2
481 307 3
496 346 1
321 458 3
31 12 3
70 479 1
314 95 2
52 322 3
477 422 3
439 481 2
396 369 3
23 293 3
136 215 2
406 134 3
469 183 1
473 240 2
211 89 3
162 236 2
9 114 3
19 237 3
359 349 1
362 16 2
207 107 3
189 121 1
279 373 3
132 459 3
107 427 1
69 248 3
377 491 3
157 350 1
374 383 3
223 45 3
287 432 1
